ID;Owner;Artist;Title;Duration;URL;Lyrics;Genre
319629899;2117627;"Riva Starr, Rssll";"Absence (Original Extended Mix)";329;http://cs1-34v4.vk-cdn.net/p7/6c9b6a9ae4a97b.mp3?extra=PESt1eqDYmreK55PbZ_qe1Xk-txG5uoHLn8EKYj7wClbDqo-ITF44Kyn3XXOmhuL5rWIcngX3F8NbZOgQA5PPDCGrTMNQ7II;68056329;
315457963;2117627;"Emma Shapplin (coloratura soprano)";"La Notte Etterna (Buddha-Bar 5 by David Visan)";343;http://cs1-32v4.vk-cdn.net/p12/d00724cd55fbff.mp3?extra=WrEjS06rzVi2ecSQCoXcmke08ci0lmlJbgqyk8Oy_Ze556QuVOpa-OBIndeD17cLTNBLYpaeQxvPOIQY-L9tkx_94LRZOUnB;1245382;18
304702950;2117627;"Mlle Caro &amp; Franc Garcia";"Mon Ange";320;http://cs4880.vk.me/u28879163/audios/fbbbe7c3ef5a.mp3?extra=gEQpKjMPiAQfAytknoHoxmlYCotZX7qZgnlYdVuIaNZ8LgSPPiGMOgAu9stKf2yz9LgaItiBMXOejfdz0fJPBogj4BWb4TrB;;18
304702703;2117627;"Ayoe Angelica";"Dr Jekyll";230;http://cs1-35v4.vk-cdn.net/p17/4041410515e06a.mp3?extra=ta9j_zSRRSS_Qm80iwkg6WgDE76yjC_J5w2F08AvHmW8Q0qYy8V4R1D8od0kDzXxY0ePWBisQBTMQ4XFXzAlLgRufmFLWZ6i;9172289;4
289774818;2117627;Madita;Karma;194;http://cs1-35v4.vk-cdn.net/p7/37dd884fb65c39.mp3?extra=yY0VVOHwJ0TCEmjvmZZhhoF18uXoReIRWbCzczfsTcpKvZU7hDgzxdTMu_pVSNADZoZezo0YgSIuWRDUAa8XKk8fcVO30Ehf;4227189;4
289253439;2117627;Jazzamor;"Time Is Running Fast";228;http://cs1-43v4.vk-cdn.net/p4/847b2620d18065.mp3?extra=SxL6pDKURGJVesX1HLNwqtAmXx0hZKM7egEFocrVAatCv3m-GSvzdzitWxlBOSqTaAtJupJfHZUr2sxVHkKAOS9w-nrnqCnf;3193821;18
286166116;2117627;"James Bright";"You Don`t Have to Stay Away (ft. Rachel Lloyd)";332;http://cs4916.vk.me/u24720085/audios/49473c619822.mp3?extra=2JbNl-vFW4bnrJBCG-_WVuzddCH3KxuTj7q8gcQeGG-nRf5FQAM4eLs37d3rro7-W01Yj4Qj7_fZYhZynCvlrja30_d4G6Zi;;4
286166036;2117627;"James Bright";Curve;286;http://cs4715.vk.me/u10344065/audios/2fd39c522774.mp3?extra=n1v7mdfMlkcVSGo5p9I8HGEylNmjoatinwcSpvy68YMI1g2Yq_o0QdWFZlWpsspP36fFCGW5KVvCn2VMvJhLjfiPuoOSrjTW;;18
286165870;2117627;"James Bright Feat. Rachel Lloyd";"Little Things";269;http://cs1-45v4.vk-cdn.net/p1/8a9bde5ead5407.mp3?extra=SLsfGZejjPLbu32b9Xl_6CCBXuRvoIvOwmxhQs84NgkzufEhH5BctpWLNdLeyrjpG5c8Zf0wYUWql7oqzvUOpMOqqZLHph-g;11392727;3
187554320;2117627;"The Beatles";Something;182;http://cs1-41v4.vk-cdn.net/p7/66636179e7c063.mp3?extra=PkSG-l99fviM754SRKUpCl2f-Hf8ZJxt742pPXHoNiwPoBYfBCXTcgKyA_oKLWKGbgZPMidsY8Wu7dMEjS5nW70d9XAP65rM;7425647;18
184744788;2117627;"Warren G. feat. Sissel ";"Prince Igor ";264;http://cs1-34v4.vk-cdn.net/p13/49603186e0d087.mp3?extra=nTgG2F7yH0vPgCT84ksD_ub9ONzJVKAJNSex76fyf1hgkB7VzwDQmdW3-e1VHB9nB_hTgbvfUpHTe-p22r1yEfGQSnFegNsm;10510760;18
184745726;2117627;"Elisa Toffoli";"Ancora Qui (Django Unchained OST)";309;http://cs1-38v4.vk-cdn.net/p18/808b8378539e65.mp3?extra=znAxSDhm8whkBXB1la_24AjxIolulOSyp3mlHAIUnCfkY3Xb0zM74wYurZsg-7NaoOFXn_V6XMtoa4cJv8DVrZq-DdivMIGi;;
184746706;2117627;"John Legend";"Who Did That To You (OST Джанго освобожденный)";228;http://cs1-51v4.vk-cdn.net/p19/b40e073c593432.mp3?extra=8jFUKhJWlptXnhR9vN9UUj2tu6Z1QGQkFo5_dXyLjwujoxQlWeJZnEvlMq6lMKPlgqDRo8FwWsV_-00UCG_xXY_43MMMs1h4;51861661;
182334282;2117627;"Jay Cox pres. Bex Thurston";"Read The Signs  (Original Mix)";398;http://cs1-26v4.vk-cdn.net/p12/ec5cffcaaaac46.mp3?extra=o5dXnV4z-cFfZr7mY555lBEZOaYMzQdeOxuagpxoi0zrKFZZERoX4H09LyyVTIuy2MLc7ZzamRqWoXZfPCIblD_81GSFxgSl;;2
172144321;2117627;"Wax Tailor";"the way we lived (feat. sharon jones)";223;http://cs6178.vk.me/u2117627/audios/d8935646305a.mp3?extra=O8ebsr79bzawp06dskqXuikP0Iq8DLYFfsOG0XRKaQGhiG_IMHEB_bs3hCzPaPhiQI_rtIEmgOji53QOnkzvTwLbR0OXH8Jm;;3
148771355;2117627;"Sandie Wollasch, Sebastian Studnitzky, Tommy Baldu, Michael Paucker";"before we fall";203;http://cs4664.vk.me/u64743141/audios/0927ee74fa97.mp3?extra=9XUPSlhpx0wv7HLY04bc7hmSSrrghoRxWNxJKqsaf7iGKJrVPCZPR9L_t4xKxKv0G4kokkEe3n3df-kCy8G3X2t71PDcpMCG;;9
146393287;2117627;"Wax Taylor feat. Charlotte Savary";"Our Dance";264;http://cs1-19v4.vk-cdn.net/p28/7e6d265712e84f.mp3?extra=RIzkesJAnvlVqmyWDfzmQ4vw5Mj8WUTilfBNLO50FJfTU2rXUi7ix34wugbjhqYnkDCXx_oVb7-6wVnPhybTZpDM1tvwqLP9;8061634;18
145620001;2117627;"Nerio Poggi";"Season Of Love";243;http://cs1-29v4.vk-cdn.net/p17/5cb71e3c529c16.mp3?extra=qREn5GaluYvwu-YB0ZD4O7P8dPin2dCOKF6auDpDgr1-Bt31nVC1zLF4gvJ7arfJwh0KxPjvI02kSGoPIixnzNJ5OC9hpVef;;22
144441311;2117627;Hattler;"So Low";308;http://cs1-46v4.vk-cdn.net/p12/0937328c130aaa.mp3?extra=w8X9ocOUt3ocI5n9n3_5WvJSDxwGCA5scXDIFsm05X3n2nSuCc5pwzueNWECxDxIjHTzLews40egZPZMnRWVoOZMgZ3TZkUU;4851201;18
104117215;2117627;"David Arthur Brown";"Palm Springs";222;http://cs1-20v4.vk-cdn.net/p24/d0bf054c70cc3d.mp3?extra=J4RV_WZvNMWinMVzKW9vXTc3shW3NkwhRpywfl0G2KettrAw3NpxEmdE85geMJcE6uwaLS3dexJw2rQibpLb_RNQrciHlc6F;10713672;1
90145471;2117627;"Brendan Perry";Utopia;355;http://cs4601.vk.me/u13086247/audios/f6e3a95e4245.mp3?extra=VxfsLYLaLyO72U6h8vne2WFbYfhKIX-IyTyMXfHLCeQfajQgTEft2iDU3uysBlhYYw476w1EDTUt0OA4i91sOQCzh-kPHzc;;18
82728362;2117627;Stateless;"Bloodstream ";311;http://cs1-41v4.vk-cdn.net/p13/a909ce684acb85.mp3?extra=uN4fcLuWKure-6C6A6f5GTDE8AQdMl3HCulbw4cuvKAYc9Yg9B_tBE1mC8y-MegQBr8wc3jAsZbvgd95tXSj1JAwZdjxkGw;4812117;3
76150079;2117627;"Poets of the Fall";"You're Still Here";207;http://cs4402.vk.me/u2683045/audios/182f2f947cc9.mp3?extra=ws4KnLQhszsVNyAvOfjK90I-g3Da4P6522mIbmLEhOHNLvgbT-cymOw4ObWSBhIyZxFtKbpSniqa0TvffMiy0ONsHhO_dI8;;18
74651303;2117627;" Robbie Williams";"Misunderstood ";240;http://cs1-29v4.vk-cdn.net/p20/0dc0a0dfc41569.mp3?extra=-tDzn5nNczlcYim1PXE5oxjC0Qpd3f2VkhsvR-791BBqTHWd3eVLmT4EFqXQSZnm7146BlQwm-pbs7EsmjRRUtfej9XfHNQ;;2
72739157;2117627;Сплин;Скажи;189;http://cs1-29v4.vk-cdn.net/p32/cf41c974cde838.mp3?extra=NCtv2PijcCOqlo8Ic4hT_upnJTT-TwwrI23d-h3xF2TJYr2KD5lkQ0_2WAFu6ocQgoJUoFfXJqirIE01XmA8Qlc8QyyyJpk;;1
69833585;2117627;"Tom Waits";Time;236;http://cs4720.vk.me/u38540534/audios/fc91f4d789d2.mp3?extra=Nd0_123CmB3-SmRHD7d5xy2tTNfrmWx4podJv73UWeR3frCUgenD47yKe8uaRlPSeeXbTWPxujrvX3DvcEYmUmhZvpUrweY;;
69268501;2117627;Moby;"Love Should";227;http://cs1-17v4.vk-cdn.net/p22/ee05b5cc3c5169.mp3?extra=MxEOUyt2VDV9k1iO7K85A3jJjSyK1W3Z1qYFlZX1P_Fxr3WupLrc1AXVW8thlJ02OQgFt9fxNVqJuw3izy5kCZTk9iPd_ec;;18
63778821;2117627;Moby;"Wait For Me";253;http://cs4402.vk.me/u3199245/audios/af9d22e1e4f7.mp3?extra=wtFv8Lvx5ZmHxLNixjdkqJUVGw6qDd0JUSjdY_O_hbMTFra_CCCkqXCtV58FT0W093UjnB9FIYVzQ2vn83FdMUOqbFouPJ0;;22
63184257;2117627;Morcheeba;"Over And Over";141;http://cs4251.vk.me/u6679704/audios/c515917263dc.mp3?extra=8ELOW9bXfXdnwjG2oeXleWkgn0Ot3D2fjOsY3syLW_YUTmdxSG_HcFYQwsKsQurkXoSqoopoGl_6Yyj6UJtaP20HH4wYlGU;;18
62341612;2117627;"Chris Cornell";"You Know My Name";243;http://cs4291.vk.me/u19320594/audios/341e2cb6def4.mp3?extra=zfWunLXTVHR0ejizqn4vycG3hK7VesEojzPxwutz7-Q4xBSbtNJliErslRUpJJTZh2lp9WnlopjB_qTzGJj2i80hxaIhReo;;18
61676690;2117627;Blur;"The Universal ";238;http://cs4247.vk.me/u6556528/audios/eb7e9c430f41.mp3?extra=uJYta4GnFRGVlcSkgR66y42PUT-RnKWQBqSLso6QwL6id7oHz2CgTxqxF7k0FCmrUctZUhl-a0EOt6mk8S1EO3l1G-VDISQ;;18
61382926;2117627;Moby;"Extreme Ways";237;http://cs1-19v4.vk-cdn.net/p26/8b26edfb2d7f6b.mp3?extra=MQFHyurEqutnEY6UoGGv3rtiRD8lAvXVGyVDVRp-7zrKzI-L9EYiqDqFsUYlfLBPULOP-kw4QjFM29HjpqmkRxQLylp5Z_I;;18
61379158;2117627;"Poets of The Fall";Shallow;263;http://cs4245.vk.me/u11851329/audios/de3427b8ff45.mp3?extra=xe2MHfFJaD6BXVEME6btUM6N-idYlV6-1TFtn3kiEOavL09fL9PkV5aSzUzj0grk17IBEw8udRW_Ts4r0fCnWlxnRmyB09M;;1
