ID;Owner;Artist;Title;Duration;URL;Lyrics;Genre
356392445;1532974;"Dj Moara FEAT Rihanna";"My live [ DubStep 2013 ] январь 2013 Dab Dub Step новое дабстеп даб Dub степ новое новинки New свежак dabstep";279;http://cs1-49v4.vk-cdn.net/p8/ce95b1f6b7dbee.mp3?extra=DzenyaIPxo_qjBvC-JMsop0M5ZGxd4lUJ1thHaXABqOOeBWv8TlNavemmE1_TTNAWdSnRup_-8QSHCVgHAmzMqAhXbsD6IgD;62422567;
354159218;1532974;" Kaye Styles ";"Prison break anthem";187;http://cs1-46v4.vk-cdn.net/p7/d05c37f47653b0.mp3?extra=b_RGeFa5vIpqiwj_0KXvQX3oeMGM3amDgLm1L_J3MFz_JJxjuY72MpIoJAThJ5TI7-BqBl3ABbQxRfUxG-vb6oCBdMcjsVgg;5886700;18
353952444;1532974;"Rihanna ";"Towards The Sun";272;http://cs1-42v4.vk-cdn.net/p5/dcb13c1ebda107.mp3?extra=HMiJCsTtc4p1McmTSuruR1yMFLXSucjf3FkqcKkHrlMtM3ROPfFkHWLdDdFWS-XB8F42708X96uxBjOxWaUAipox4VkWGR8f;234740680;9
350999913;1532974;"Kacey Musgraves";"Love Is a Liar (OST Лучшее во мне | The Best of Me) [vk.com/amazingmovies_music]";195;http://cs1-48v4.vk-cdn.net/p6/0caafa6a5cdb53.mp3?extra=9eDCIMvEvgHGl4Y_o-2u_CweUSN7HeqYgTjJ-yRmhgo2oeP3SVB2d7lqRr9yO8yfMTrCmXkqu-2tGCX-KoCIYdcrisMslHLZ;212311627;18
350999866;1532974;"Eric Paslay";"Rain From Heaven(OST Лучшее во мне | The Best of Me)";238;http://cs1-33v4.vk-cdn.net/p11/28aa64b2054f43.mp3?extra=YZe4ccfmVI7dEumEeeS-6u8UwNcwg4nTaJSx5-60yMdGfgP41NfDNmM8r9O9_EgcUzGDnWGQiGUWia9Z7jyfK_YyXVEqw42T;223087473;9
350999830;1532974;"David Nail";"All the Way (OST Лучшее во мне | The Best of Me) [vk.com/amazingmovies_music]";176;http://cs1-45v4.vk-cdn.net/p3/94cccfdbabac6b.mp3?extra=wJSysctZPme6izHB8We1mAk2BV1XTAjolaXigFw0jzvXdU3kPvelzXNDxSHTm1jDl2Ijr8K4lmrTyNFaLbhndrQj1xUoV3Py;212311838;18
350999249;1532974;Birdy;"People (OST лучшее во мне)";253;http://cs1-38v4.vk-cdn.net/p7/a034802c663933.mp3?extra=2eBKBiXa2spp3v6hhy-lrgyNJnJJtJm-K80QJuhJosOBIuV6Bc4kyTIh7_sclbO0pdICk2paX4KOsAyH3sFZz5GlFLHtXwGb;219796382;17
350999189;1532974;"The Letter Black";"Best of Me(OST ""Лучшее во мне"")";225;http://cs1-32v4.vk-cdn.net/p16/2d5bf209c51cf0.mp3?extra=3vq_6hIbgSdkge75R17fjbnwroJ4Usu-SQ1-Fq-_KB7yoqZugxH61MlXFPe07l5HNuYNImDV1NYBRb4yGZaMIFTg6VcbYyEK;210606124;18
350999105;1532974;"Christina Perri";"A Thousand Years (OST Лучшее во мне)";290;http://cs1-49v4.vk-cdn.net/p1/5f456ca19ff4e0.mp3?extra=f9S4ERlLH9cwk7dezbaorhukfr__73E1k_Es9qe_LlEGpEFrA_ey6a2ym_cFSq445bcdNgraMmB5uSEEIWT3IGGGeBSoL8wu;213214016;18
350999194;1532974;"Thompson Square";"Borrowed Time (OST Лучшее во мне | The Best of Me) [vk.com/amazingmovies_music]";252;http://cs1-44v4.vk-cdn.net/p18/c65437be829076.mp3?extra=4jigJRYj7hVUu4p7T6mO8UIa5FmLdSZtLP_l16dO-ZgFUQGfVx1lKw5UPbX6OOHpmuPgFGXhXVluLJRj0UBFcID_Q_YgjIWX;212310069;18
