ID;Owner;Artist;Title;Duration;URL;Lyrics;Genre
348728581;20291206;"Robert Glasper Experiment";"I Stand Alone feat. Common and Patrick Stump";292;http://cs1-41v4.vk-cdn.net/p9/8bc5c5ac9ac858.mp3?extra=9GK7n_kUJWyjDNyth09D0JUGIjmaHc7U3JOh3X2nT2nYeeEErTGQ9XwVq4sGi1ueaqOzbj7YcqtG12RjuI7A8v5N8MdacHuFDw;118884792;9
342369954;20291206;STEREOPIE;"Я не боюсь (NEW 2015)";261;http://cs1-48v4.vk-cdn.net/p11/294f6d55fd3667.mp3?extra=zuP5_VLdORzmS3XbymeraN1OygqdE6I4LBVFhzYbGIcK-fzCDS8-oY_4vZvlpjOTrysL593bqZzGV1gHfZ1i28wYRb5CoVdQ6A;229676803;9
337563884;20291206;Frankenstein;"The Rain Is Gone (Clean)";271;http://cs521214.vk.me/u93703774/audios/d414ce6088ab.mp3?extra=8j00qKxLfiFyDv2bEbzD1hJPRuuS4Emtbw8g6-XxZFtFTnBuBxkv2cBTKYa74Tz29rLAs8ccy05pkNdg9A7jhOTLojHok9h2lg;;3
337251878;20291206;"Death Camp ";"Sleep All Day (Remixed by Soul Selektor)";261;http://cs1-49v4.vk-cdn.net/p6/9ad869749c89ae.mp3?extra=Aq3MdNhwAl9LeDZFS0f4U2UnoW9bHdFz2ufjwYgtL2RTf9js-neBFR9XcEDeS-N7LNT8oBuUkr5OsKs6cn0hpY8zhlnIQ_kffA;;18
321615215;20291206;"Tassel &amp; Naturel";"Walk With Me";217;http://cs1-46v4.vk-cdn.net/p13/67e7558443a51d.mp3?extra=InHoH_p1rqq7aRen0B5L2t4eAVv4S7C3Qf-sRVLDyP_MsuC67_tD__Ys17fqq8nsLN36NTDsQX4BXHJfjHSb7r6e-mEAhoB6QA;213149866;4
306417890;20291206;Analysis;"Three's Company";362;http://cs4871.vk.me/u10832619/audios/b3cdac5698f5.mp3?extra=vqpukIODbBrSj9rnn2ONRlkzEwdocss5558Ccc8PG8WMtN2HQVgFi3nG_EBAPrg1Jhkw6W37wKOp9hoVEd3-PntO8oTfEzm7xw;;9
304462138;20291206;"Shabaam Sahdeeq";Sexy;271;http://cs1-29v4.vk-cdn.net/p1/ac1c99ee0db725.mp3?extra=fbYC4tBlD5tVpHnYjoOYtsjhOZdarPwyvSief6VrOnnC8FO0DVemYwvJAP-8dwkess2QhQQr-9spBDYVzHlO6L9qlu2tyuLe6w;;18
321624206;20291206;"Rodney P";Consider;355;http://cs1024.vk.me/u337527/audios/5118d2d93843.mp3?extra=kW_lqoU2n5ka6ozzaSRfcaccXwUjE2jivXoSO0W4PQZLXDqALRM_hwyZENaKZoTNJ290DQJA36eJuaUl-M_eQ1Uiz5xa3WpIzQ;;18
301987687;20291206;"Second Hand Band";"Groove Of The Nation";309;http://cs1-41v4.vk-cdn.net/p2/b3904c295f856f.mp3?extra=YxEV5d6TBiWNyy2zbJ2UUnXYEB_uX_GSCD6V0gXvV29IX9OB7whLIG_sNA54dpFkKzvaelArzfzNHSmv4UBuocMVkDsP6ErkDA;;18
287422363;20291206;"Chaka Khan &amp; Rufus";"Ain't Nobody";284;http://cs1-35v4.vk-cdn.net/p16/481d1e3c0b1315.mp3?extra=I8r-euSHs_CB5fOf9ETbiUaqCbNzYP2cAu7bDwpz__Qt7mlglsDlk_UHyKxvuoZ0BmEmwNKuMjn0xBKd23eAoX5XsrR_MjH-_Q;15871528;22
259946013;20291206;"Isaac Hayes";"Ike's Rap II";122;http://cs1-33v4.vk-cdn.net/p12/e1315441a6e45a.mp3?extra=VFJbw0jGdsilPh_BM2nr7CAORjdxvnPU8WRRhhbAGooID6SaFudkOgfKaFUnlaCh7PCTwvi7EgWFYvJxBTLCLTCjZ4YkUqpnPg;;14
259907667;20291206;"Menahan Street Band";"The Traitor";162;http://cs1779.vk.me/u1468816/audios/8751e410ed9a.mp3?extra=m8kicYcX_llzXExn40YtTQLY1_De7wQtTYHgUvxURkT3jdEjO4cVmLcqgsyQIM4dcBOZQzuKs2d2EFzITkdmBJpzo98XMBCZUQ;;6
299234314;20291206;"Слонимский, Сергей Михайлович";"«Славянский концерт» для органа и струнных";1270;http://cs1-23v4.vk-cdn.net/p23/996645212bf0b0.mp3?extra=0ZkgoiMBhw3MfZvUCXZnUB1-ykxtWK0eXAQUAOwoqiXEKqw-y9mtu92SaWoN-snleG5nPVaVwUlxOJtzdIRAekQn_lnD5BGSWg;44452012;
296966425;20291206;"VANYA DEE";"BASS BABY";249;http://cs1-28v4.vk-cdn.net/p29/22531b1bb0b1a3.mp3?extra=Pl3fr6-Pqm3mR0pHpfgshocPBv2zBvUTDBugDhyTpmuilJHEXxHzI1kQo_HOSbLcEA_-vOzlnXXzOqIaWFiFvviILTtb9p7OnQ;;18
260133069;20291206;"VANYA DEE ";"XYPMA (RMX FT. KOREAN KOREAN)";327;http://cs536200.vk.me/u20291206/audios/0d1c54570572.mp3?extra=MWgXHrx21phkJLjinn4Y4Nag1u1tRcQUw2zp46-atSY6LoVttOpCdCA25_3kMIiRPzpKPfjQ9m4phJw3Lv8o6gbX2o-50lO7YA;;18
252153764;20291206;"Ваня Dee";Вовремя;260;http://cs536607.vk.me/u2075258/audios/cc5b2f5cae21.mp3?extra=0AelSecP8TQzHv6Pc6JMulgtZAbHDSfBr0MzdsFmrK1U6YNN-oAwIg6vuLgsuIHIs8k_1WzFN3wqlePE0qXdnkXW5w-Xt2rH1w;142836277;1
212950686;20291206;"Ваня Dee feat. So What";"Твой Район";294;http://cs1-20v4.vk-cdn.net/p35/6dd5d2d574046e.mp3?extra=Nm1QA3FCb_lT7DiXM5F4BxiMWgbhMaKPDUodtPkBJC-xZVnantVpOVxnPTT-arzBqn2qU7nww9269GWnaFhhHrItkOTWca2LKQ;102344575;3
131537896;20291206;"Секта Вербального Каннибализма";"Столовая(vanya dee 8'bit rmx)";284;http://cs1-22v4.vk-cdn.net/p15/d50a353e4f3b05.mp3?extra=1a_qxOK0ckJJSlS-H16w3EYw_QFcDkgGBBPKJQIW2ihkUUnMGr8hV_m8egTg74Nqi1r11E93nIo_HyviboZHbOVc16XX_hodJg;;18
104419137;20291206;"Секта Вербального Каннибализма";"Тьма На Пороге";235;http://cs1-20v4.vk-cdn.net/p14/e2a0478d5ecc09.mp3?extra=k9osItQk7K8cuBKIYIhraRsNvdAyipdt2qmGErHmREDoAq7Em3zuyH8SR1_KYzXGBtLI_FbwXAPiHzic_-sdS8ZSWEXjky8j2w;;18
104419097;20291206;"Секта Вербального Каннибализма";Противодействие;193;http://cs5102.vk.me/u20291206/audios/3d06f550ba91.mp3?extra=FA8NVIVy0Gl12pvOKXfAZIvgU_P1rY6xX1nQ98-o7S2KDLsFqxB-quCpRwFEor4KKxh5VTjLkLJyASJAhaTEs--ToOoRqHnSEA;;18
162380359;20291206;Неизвестен;"Алиби(грязь седьмого года)";96;http://cs5102.vk.me/u20291206/audios/5552912543b6.mp3?extra=0lzO09ZFE_A8Bj8Qqh0vWwkiBNAgUK6fcOQseBSizgd8jAYOiNHS24sUTV5fH8_dR6von2hT3fmMei12JrxfOVcK-_qVWxXAfA;;
242115379;20291206;"ds x d.2.e";"Смотри по сторонам";224;http://cs5102.vk.me/u20291206/audios/2076cd1d3e80.mp3?extra=Y1wg2_MxI6qilfVKuThuc7rzE0E6PlCsp9uP_IuquAh1DQKfxbpPhtsOnk9BWiVkz5zLyX4Y5wbIQwpwwpRhe2t3EHqlwJdHuw;;18
196451247;20291206;"Ваня Dee ";Ё.К.Л.М.Н.(2008);180;http://cs553.vk.me/u21711354/audios/0b8888d323cf.mp3?extra=96J-MyFRg--16xNZliLloGCJ2O1Zw-maeZAq6VIzhfC2TJmooSzjAjvNsYhg_n-apT2L2AxuL8XL8SlKDOZBgnVfRVD7_3_haw;;18
115705206;20291206;"Ваня Dee";Непереживай;125;http://cs1-30v4.vk-cdn.net/p1/647c3d2406267e.mp3?extra=ZCU-o9iHP4tZPKEC-8kOHQ5SdFgtr8Ld4aP3yp07xm0BxENR2VyOZIlphK5MbXi8Ag5SyaPRA-qppE0dsGIeOa8w8_hPymkQJw;;18
296059514;20291206;"φόβος ";αλήθεια;102;http://cs1-38v4.vk-cdn.net/p1/7aa03c6d98d6c4.mp3?extra=EAjP2V9chjAOH1KGhu4dG1B6t0gvgBaP1AssANq6sLeoko1kJc8uJddZfZjtst4RfUqa-Ba7UW2ueENmGS1u4eVHyEik5VXaCA;188658217;9
300293110;20291206;"42 records ( Master TSi )";"to disappear";282;http://cs536407.vk.me/u98015655/audios/de0f1766a1b7.mp3?extra=G33gUDLYxJN7MAy00wgwG_BTF23Bq83G6QQjIUMJoZDHfC0NqWulkIgOEcYCaArjBmDZ-dzIvgxzYyzb7xbTZkLQOaB61ZKfmw;;9
181191831;20291206;KBSOTR;beat4braz2;140;http://cs521110.vk.me/u20291206/audios/2292f0624f51.mp3?extra=rUhpUe-SeOyHurKJdP9TcFt9s_dnJR7Z8rCKsQJYlBGsHkt6qjLgk8RmRGwa6IhXQOpbT_g4ddXwfns6U0cuFIM2EPyxSwRpVg;;
262068638;20291206;KBSOTR;MORYAK;192;http://cs536405.vk.me/u20291206/audios/5f8036cdb7f2.mp3?extra=GvBnNPa260CSTx3iuLXaJ4g3EHndz_4izAAUuYw2NE-QccjbDx70xlevqvsddWxLzRv9EP7ZyF3H7ybDRhrclCpU_DLTwPta1A;;9
252694860;20291206;KBSOTR;Saint-Preux;173;http://cs536216.vk.me/u20291206/audios/2d417291e4ee.mp3?extra=2XEQBSh8zzC4AYAV_fuPWhu7OQve0grINYWW0tZSNSU95tSLTq1ESKk5IqtQjbt92v90oqlXFGGvZKXAeT7TAFfVDYeAYi3F5Q;;3
252694172;20291206;KBSOTR;PRIMERA;125;http://cs536400.vk.me/u20291206/audios/bf4c28fc0a3f.mp3?extra=kmA_ML4z035XsTiclbd9KVUqhvSNvTpB21UIpJkInvj7qQiLKSoox5ujiw23al2fy8AUPvk8Fy0Ru7Hd_DU9yGzhA-ekWGX8pA;;2
177824169;20291206;KBSOTR;"Sovet Film";104;http://cs521110.vk.me/u20291206/audios/75346d259f97.mp3?extra=nmj6Hxdj1J9NBq9temc5O86ZnMSX6ZZ565R5yRRMqGWME9c7NM9eXgnlwkuhmH8b7UPamWyeJOja4nn2GHlPBMg0iwWiutbBJA;;9
174940487;20291206;KBSOTR;"Pochom Opium";104;http://cs521110.vk.me/u20291206/audios/4611415fcf48.mp3?extra=PZ61BJ4NFhe4qktwKZXMUrbdIr0KvRtL39DZMLfTNuQsdLtA3ZAcrnjC7E9YvdHjdmJ4XH9igR9Gj55RybwvKq9B49fYAI57sw;;
