ID;Owner;Artist;Title;Duration;URL;Lyrics;Genre
353539024;2940376;Manowar;"Die for Metal";317;http://cs1-50v4.vk-cdn.net/p8/ba8f1202aa679f.mp3?extra=Q_vpSx5lek2f6kDZjl2yU7b20kOThXl6wcdR2V6O99pBifh1y3LfFF6vaU7zGIo4EmtY4XVQkz4odENvbQQYlI0oQRcTtoXi;6451890;7
349063658;2940376;"Гражданская Оборона";Фантом;225;http://cs1-40v4.vk-cdn.net/p2/6f915baf6d2c22.mp3?extra=scdWLx3FxvfD1_EOu9iuUUX2OKoFBW1ROtxo6PwGjU3TWF9Uc-oq2L9aY60DtChxB3TWJTVgFd009Rb3fL9SN7vBftT9FG1M;514296;18
345101005;2940376;А.Галич;"табак (Хармсу)";401;http://cs4103.vk.me/u6793084/audios/8e51c3866121.mp3?extra=yJscl0UpC-OLzVezAHZbocUnVyNZM-rBS8vKtPGVmww5JpVWto4poocJJbrBPirZDibG9it_h6bcuOqt7uDIfpOve11xt611;;18
339656137;2940376;Мельница;"Дороги сплелись в тугой клубок влюбленных змей  [Ангелофрения - 2012]";187;http://cs1-41v4.vk-cdn.net/p16/7642f9ec8cc602.mp3?extra=yU64995j8I-_XmZZM6rEH3pdOaRYabUgvU5yGIb_sodB8McBaW3cn1L00ytumSQ8s8QOAXn3LHJAo7ERv-NEzPZcnyyXQeGg;24363032;13
339582396;2940376;СерьГа;"Кусочек Неба";220;http://cs1-48v4.vk-cdn.net/p13/009c98451dc172.mp3?extra=1DtABHtGbm4vNAfidIYSbLh7SZKMx4X4Rwd-Za5VAN1exyxdsbedvN1UtFdmh7VUTjmv88qbNJx9hGV4E5evpxTUalD4GWsB;21369675;1
339379785;2940376;"146. Сурганова и Оркестр";"Ангел Седой";260;http://cs1-38v4.vk-cdn.net/p20/639939743c64cf.mp3?extra=2SWtLcjrcgtqsDokCSP50SOwrDHI3-mUGu9zlZNW98nFjuAgeUnKWHdp7P5Z4rypJNypy94RcMZMW_fj3SaebOYU2OQNpy0_;146108792;1
339372679;2940376;"41. ДДТ";"Песня О Свободе";257;http://cs1-48v4.vk-cdn.net/p24/e82f7223167a42.mp3?extra=NlwXaKrhQmZKVri_on0um7IWwY8LCYg5MGIjOkWl4YXD3ebVmHEQfVMFSEcr3HfiG5t_qvAyitPbix4iufgcSk4J36O170wh;146461991;1
338987175;2940376;"Дуэт ""Виртуозы гитары""";"Р. Пипо ""Танец №1""";93;http://cs1-28v4.vk-cdn.net/p4/ea8980d6588260.mp3?extra=NWxnJpe1RvVRt6mKloGc4lw-fx-5nKPngMWX7Jq5phH9DXY4WDciHTyMixR2W1l1ZdPVVlxcjUjI70K7zTfr1bL8BZFudoAW;;18
335091345;2940376;"Оргазм Нострадамуса";"Раздражение Аморала";193;http://cs1-34v4.vk-cdn.net/p19/1d82d3b070f586.mp3?extra=P1Xa9Ay-PuRjoQ_pyBEO-4pTrsdCpYY1O34NvvegSfnv7pjzZ8tm0Wq6vdHLhZEyoiqdsU00w4qhg9zPODuhk-yZvi7qyrBS;461336;7
333941718;2940376;"Машина времени";"Пока Горит Свеча";250;http://cs1-51v4.vk-cdn.net/p2/07480ec7743c35.mp3?extra=rqrvmLZCqy1NCK-DESEzo8g1uKPFgSNbGP6AmNoTNjp9zCsYoFps36AkFL-8TG49xLtvPtHZ8JG079oMqpxj6Rg9Wb-_rVBy;5539480;1
332433784;2940376;"Машина времени";"Место где свет";269;http://cs1-38v4.vk-cdn.net/p23/3fa395a4026a32.mp3?extra=_UlFGKITMmrLmimctqBHGQtt64vtkCx250Tts5XyZcwfgzaayq4Y3Vch8KydFxt94DWJYPfIbuR71e_iwbylwXq5rwB6Twy9;1822830;18
331780076;2940376;"Оргазм Нострадамуса";"Персона Нон-Грата";194;http://cs1-42v4.vk-cdn.net/p12/9c7573df4cfd20.mp3?extra=0nvZnfSz-T0YrkZojrVAVoF7zWTcs46apXIJn3Nnpj6rLKax9M2yr6l2h0gB550k1_J_DgDF-nop6BZsnzCy_2qO1PEv5yAI;5420956;7
330714963;2940376;"Танцы минус";"Цветут цветы";254;http://cs1-35v4.vk-cdn.net/p6/44b7882b0daeec.mp3?extra=l68XnCuy7rN2C0tbuw2yBzAUrbKZNdMJ4Ymq4X5VF92dgZyxUgVr6UtmU9iVjOCDBXo_xZ_P_6YDOa_3FfqpTUi0sDJIyF8I;3499405;18
