ID;Owner;Artist;Title;Duration;URL;Lyrics;Genre
350598157;43349216;"Georgia Fair";"My New Home";222;http://cs1-22v4.vk-cdn.net/p26/39e7a6c7b3beab.mp3?extra=_88vOkyx_j4VTaRZb8SOQd8WLhaZeFJiOqKeLbKEsWnDJW8WcHRzAWvbtm3YhOvhNmNmw6cRMsVdUswqb6Gk1r_-yK3W7LJ0kQ;90141572;
346169190;43349216;"Noah And The Whale";"5 Years Time";215;http://cs1-39v4.vk-cdn.net/p21/0613d24650c7c1.mp3?extra=_SBgIUxTXCQ_Nm4K91R_V5n53m3vx1YTJqQngEDWtF84_RK9pD-TNUYcGJU6tQlIsG353cVmfAADq7ns3V1QNLfdg9ZYXzQlHQ;6835254;13
333864783;43349216;"Ашиль-Клод Дебюсси";"Звездная ночь (исп.Дж. Норман)";207;http://cs1-38v4.vk-cdn.net/p5/0849438ad839bd.mp3?extra=-Ogv6bf5IGQ0T9tMotEtifSQO2_0RdI_69eY1GG2gp2HbzPqY376ee5J4dUDNZLOKQdrz0gZZsZcPeAp2OSkRTdFWvF7A4fOvg;;18
313251859;43349216;"Jack Johnson";"Banana Pancakes";191;http://cs1-38v4.vk-cdn.net/p23/bc0b14d108006e.mp3?extra=_tieBk3Z2p_W7oUeiSh_FOKsLIF5yjV6q3hfusSQtcdk5W21Es6w75UL0bRK7EYCQkKbZPzn0cgIkOk16-diIwyKrABOQrwmuQ;6685143;18
302802907;43349216;"The Kooks";"Pumped Up Kicks (Foster The People cover)";203;http://cs1-36v4.vk-cdn.net/p23/6d25920a3607ec.mp3?extra=uvkijiF0WwOhZ7T7zb1yDr4-eq3cS_9xH6nMR5ORL8MDQDBQxdWlu3NQT3hKKxKxBTA-86qgA4KP5UFg7Yo7Iidr4xAoOdznSQ;24474215;18
270407364;43349216;"The Baseballs";"Bleeding Love (Leona Lewis cover)";232;http://cs1-37v4.vk-cdn.net/p8/437c8fdc05b1d1.mp3?extra=ouFgDt5uTnuJ1rk9lddujBQeS1hVzuW0RDB5zn-6isx6MF7zNZ16hrcbC1zV2yVbi1uizwT_3ewS67eKB4Te2WdrOcv5Z4XY3Q;4016969;2
255045881;43349216;"Michael Buble";Fever;232;http://cs1-37v4.vk-cdn.net/p15/d6e28e8a50d6bd.mp3?extra=wN79P9PConRl1Ri7yrllnkTHz3bwaDAjFLtWtV_JxcuS7_aVZyXKd0nsGleyrVO_JwGr5OJ1v8mILy47ZGbLleyvlOGg77kWjg;980678;18
228018809;43349216;"Matt Dusk";"Good News";198;http://cs1-30v4.vk-cdn.net/p35/3d4c2d6acd3f07.mp3?extra=Oue57aYO6TiJyuYwxG5h_FY3wWJQmjJaZnS8akG0Lk8HvaBbByYgUF1z3enHBeO0bHQxUqqWmQnzA_t6m5lkVfok3ODf_frQgQ;5838167;14
173070384;43349216;"Евгения Смольянинова";"Дитя и роза";177;http://cs4621.vk.me/u23438889/audios/87ba769be743.mp3?extra=I5Fw8M_x3mzcJHyuX7phDuh97kX6XzGDu6icYeOegSpI1ubNPacNNob1W6cfykjEHInXPflsAQnjLjUHUxDhRpD4cC-t_-bA7w;;13
159702868;43349216;"Cowboy Junkies ";"Sweet Jane ";215;http://cs1-33v4.vk-cdn.net/p20/eca61ea86aa0ae.mp3?extra=yb94CHERoG2fuYaGAAPeMi6ChfsATzzCpVyL7pQg7Hpk8bjZ9R_c3iouU18qgQC2MH_jmT2rg9faFGEAD8SfrJ7W1JA3T-UFwQ;5332344;18
147336668;43349216;"Blackmore's Night";"Scarborough Fair";250;http://cs1-17v4.vk-cdn.net/p11/922319accaebeb.mp3?extra=lT2iNrbbt8OO1wHXmiX6r4z9QuJWWNOq3HTYvjWXwsLbyP-T1Q8TepZUG4I9zwkMMa_EbWxupVsGceDhP35FT3MgjMVj7AtWuw;;18
149346009;43349216;Земфира;"Я полюбила Вас, Марина  Цветаева";164;http://cs1-51v4.vk-cdn.net/p24/e64f422cfa9412.mp3?extra=7fO4P31ABJiKHa0d-TpnwkmGZOr0Qb9BbbjOYm_AkWe2TwPiYZSZDYFDfnXfQjJXmG3bG0M--zVQQG-FAljRuwmfdPUjw6sjwA;7525210;18
146870451;43349216;"Josh Groban";"Per Te";257;http://cs1-39v4.vk-cdn.net/p8/4b6fe90b8c6248.mp3?extra=vMAwB0U9zWCUisjpjxW-B5pBEE3hZjmyAEapcD4XApVC7_1awzMyqxlyWtuHH0Q2UM3xBBXWA9zkBqCBtZl2HVaLj9UG5CGmJg;3152939;18
146180448;43349216;"Jethro tull";"Greensleeves ";159;http://cs1-41v4.vk-cdn.net/p16/349be214dc9261.mp3?extra=SyXxRyL8Cwwi3EtinXUpuktp5b3ANLb5AJdLUEkoyL6t7-HVCOHjdxq2hBCq0gILrm6shv4pIPtDW-FK6qvURS9eqjDVNOeNZA;4599860;18
146178388;43349216;"Celtic-Irish Folk";Greensleeves;199;http://cs1-33v4.vk-cdn.net/p23/82b274f3816907.mp3?extra=-p1MjNL9bn7AFYJwN4vwRCJn39hraCHaCqsZqQ_vcWKD1skY_X8g4KbVLlq5bq6Zr_G7-MTR-wAwMzHG4lnzxlTQwllDnh454A;;18
146164429;43349216;"Celtic Woman";"Scarborough Fair (средневековая английская песня)";195;http://cs1-31v4.vk-cdn.net/p8/61d3bb68defe76.mp3?extra=he-h0zh0frW2sfcTnk0dQio-NxspSrC4wLyCngF0b5CMD0reRU0R4ywisDiPQG7Dl4hWPVKhc4W-2jx42n4AlcrRRw35nlt67Q;10370326;2
137787766;43349216;"Kenny G Ft. Louis Armstrong";"What A Wonderful World";183;http://cs1-38v4.vk-cdn.net/p5/ecde4c0f5a1ffc.mp3?extra=NUvAL7ka9acZEs5OdN3ED6YTNjgZGUAqbeDiDmg9Td3pgBHbi-Cv1T9EDr8oRPCUgyZ7Bmi8Q49nhnVRL2QEGwawbcIDg3Giwg;10134839;18
137787707;43349216;"Kenny G";"Careless Whisper (feat. Brian Mcknight)";232;http://cs1-34v4.vk-cdn.net/p20/1c0006e251c2c1.mp3?extra=apZZTlkoRmEyo4qTSeu8fBOf5dx8AUwFOfiRnGKer947e90qkfKRZm1en9qxdBLFcxmeZwHEa9B5nuYvSdYhl55CzQcV4SlufA;111602;18
137787631;43349216;"Blue feat. Elton John and Kenny G";"Sorry Seems To Be The Hardest Word";222;http://cs1-38v4.vk-cdn.net/p22/afc5e4749cd95f.mp3?extra=AG6FHSKkxQDWIxSb59O_Qrsa2HK3q9PggM-YjHLRRXAvueqv2ep0I7T7TG2oxy2-RE5-7fuYtlskT6NNQImid8i6yxN9u1MpaA;6265837;2
131347596;43349216;"Michael Buble";"White Christmas";239;http://cs1-15v4.vk-cdn.net/p11/3db80bc86f36dc.mp3?extra=N_Z-RsZFvCTJureun3cBjgauwUdUPyFKSjak7LgPxuMO0MGRHU8mr7_4RhRkG-3oMqsZ5O9KYYaqJ18fTVYabK_ZlPPbWoSujg;1580300;14
131347569;43349216;"Michael Buble";"Let It Snow";125;http://cs1-40v4.vk-cdn.net/p12/367e4d52826b9b.mp3?extra=vYHvbyqG1pHUuyJ_K06WLSomNJaYMRAzoKFP0TRBHaAYB_SAGNjr3Ayou9YW4MX9HMR5zo_5gfO1muar1LECRd2Ox02LnNhJRQ;68124;14
131347533;43349216;Abba;"Happy New Year";264;http://cs1-51v4.vk-cdn.net/p4/b4e4a86c06d877.mp3?extra=e8zsNN8un20KywpY31Qc7nsf6UUs2B8xRHMrM28Qa1JPSC0VggF_ushTlUnR2c1B1HF617i7QCR-fe5K1TA9LF_xVDvqRBF8Tw;5331876;18
131344132;43349216;Штраус;"Вальс ''Сказки венского леса''";710;http://cs1-39v4.vk-cdn.net/p12/38f9d1b9b2d726.mp3?extra=hd6CyhVPac-xJ2UEhBBr1JB4d7r9xE6HDBKlhOyDawFVXtj22JDULNXm5yCurnlzOcAcJENbvBlXwSI1pz6paG6XajN2VnAf9g;;16
131343926;43349216;"Иоганн Штраус ";"Вальс ''Голубой Дунай'' ";255;http://cs1-33v4.vk-cdn.net/p24/e528a70995aaf3.mp3?extra=zBPuWTU5mvHDdJ5aGRyiChDhrn-GPHYOVV_iH6GgGHhoAkbJFajcyej49wQldHdXw7oMowmTJIHS2D37eK1sT9Tss8y9hmPJVQ;4007030;16
131343585;43349216;"Чайковский Петр Ильич [club13333245]";"Щелкунчик - Вальс цветов";356;http://cs1-32v4.vk-cdn.net/p16/f104620fea661d.mp3?extra=BkS7CPREkEpr_Tdqk4SSigTkUv1f8XD697zU_z0fWJmfZ2ytkyExqf-aj_2wL2YjzouFDWL9QwzSKEXNDEepBgqohbeLHD-tOg;5646569;18
